oid,veto_date,label,n_points_alert,mag_min_alert,mag_max_alert,mag_p05_alert,mag_p25_alert,mag_p50_alert,mag_p75_alert,mag_p95_alert,excess_variance_alert,n_points_dr,mag_min_dr,mag_max_dr,mag_p05_dr,mag_p25_dr,mag_p50_dr,mag_p75_dr,mag_p95_dr,excess_variance_dr,distance_delight,hostsize
ZTF24abinnjz,,good,23.0,20.029474,26.99553871154785,20.15541941772461,20.78357219696045,21.62851333618164,23.00614356994629,25.117488479614256,0.0,4.0,20.029474,20.4507,20.0578429,20.1713185,20.3234,20.433825,20.447325,0.0,39.73611767383351,4.728506565093994
ZTF24abinxqu,,good,27.0,20.13086700439453,25.759685516357425,20.362809915466308,21.03499698638916,21.64121055603028,23.23518753051757,24.21494464874268,0.0,1.0,20.33435,20.33435,20.33435,20.33435,20.33435,20.33435,20.33435,0.0,3.8466931487932965,1.546881079673767
ZTF24abinyst,,good,32.0,19.179248809814453,26.525060653686523,19.2518265,19.672338006225587,21.59911727905273,22.933024406433105,24.585826396942142,0.0,5.0,19.2044,19.689188,19.221646,19.29063,19.310158,19.554,19.6621504,0.0073836124379802,14.319154718483027,12.028096199035645
ZTF24abinyya,2024-09-23,bad,40.0,19.74461555480957,25.40678977966309,19.89579088864746,20.21551324005127,21.79990005493164,23.093841075897217,24.02738218307495,0.0,7.0,19.901052,20.7,19.9651035,20.1292785,20.194826,20.23605,20.57244,0.0142224729258292,0.5592065829469424,8.391067504882812
ZTF24abiolkd,,good,75.0,19.433225631713867,27.881685256958008,19.5649724159546,19.716755,20.0659,21.198389944458008,24.157585334777828,0.0,28.0,19.51276,20.7838,19.58892845,19.70049875,19.929763,20.21361075,20.5431844,0.0697995140143313,9.407995356892036,2.4033851623535156
ZTF24abiopiy,2024-09-23,bad,30.0,20.05692481994629,25.65877914428711,20.101433369903567,20.57082824172973,21.447069168090817,22.597633838653564,24.30085105895996,0.0,4.0,20.0671,20.5442,20.0786749,20.1249745,20.1879425,20.30976425,20.49731285,0.0,5.005747232476364,1.1006032228469849
ZTF24abiovti,,good,46.0,20.257381439208984,25.524797439575195,20.32117811923218,20.42930675,20.7577497467041,22.762417316436768,24.006321907043457,0.0,12.0,20.298098,20.7743,20.30872015,20.366975,20.436021,20.45924125,20.66045,0.0,2.474634799747448,0.7995216250419617
ZTF24abiptsw,,good,77.0,19.273066,24.82988548278809,19.4006798,19.624838,19.70965385437012,19.81634,22.85949172973633,0.0,26.0,19.273066,19.81634,19.392322,19.62797975,19.674198,19.73274425,19.762614,0.0052995239694703,48.69593652068317,3.176839590072632
ZTF24abipxwv,,good,49.0,19.76372337341309,26.03022193908692,19.8398986,20.10672950744629,20.5357608795166,22.796554565429688,24.951713180541987,0.0,12.0,19.839035,20.6082,19.84022245,19.95038375,20.0939915,20.20116975,20.507715,0.018264549992219,4.660743240975428,1.6624689102172852
ZTF24abipyia,2024-09-24,bad,69.0,18.764565,26.286666870117188,18.906495666503908,19.158062,19.66541290283203,21.97357177734375,24.88319511413574,0.0,19.0,18.764565,20.102577,18.8042496,19.0072095,19.244865,19.5512485,19.9007583,0.1273236732493494,4.628789132181927,4.299834251403809
ZTF24abipytc,,good,36.0,19.8366928100586,30.83456802368164,19.87037813186646,20.19193730239868,22.41737651824951,27.55718469619751,29.943187713623047,0.0,,,,,,,,,,8.861054933611731,1.3124219179153442
ZTF24abiqjlw,2024-09-23,bad,23.0,19.81356811523437,23.5100154876709,19.85645250020752,19.983923071289063,20.46687126159668,22.12873649597168,22.91033592224121,0.2698236270787719,4.0,19.853264,19.9893,19.8612944,19.893416,19.929742,19.961838,19.9838076,0.0,1.69341883005847,2.1032776832580566
ZTF24abirxnz,,good,2.0,18.6386661529541,18.702131,18.6418393953064,18.65453236471558,18.67039857647705,18.686264788238525,18.698957757647705,0.0,1.0,18.702131,18.702131,18.702131,18.702131,18.702131,18.702131,18.702131,0.0,14.850979335357913,10.570717811584473
ZTF24abisbqg,,good,63.0,18.055408,32.251502990722656,18.226759137194826,18.7177995,19.43416786193848,28.03231239318848,30.291209030151368,0.0,25.0,18.055408,19.951347,18.1604048,18.428333,18.738075,19.085238,19.9042132,0.2840645229623876,9.76865367019699,3.911132335662842
