oid,veto_date,label,n_points_alert,mag_min_alert,mag_max_alert,mag_p05_alert,mag_p25_alert,mag_p50_alert,mag_p75_alert,mag_p95_alert,excess_variance_alert,n_points_dr,mag_min_dr,mag_max_dr,mag_p05_dr,mag_p25_dr,mag_p50_dr,mag_p75_dr,mag_p95_dr,excess_variance_dr
ZTF18aajifvt,2023-03-28,bad,4.0,19.758524,20.1415,19.7596814,19.764311,19.90198,20.063665,20.125933,0.0,4.0,19.758524,20.1415,19.7596814,19.764311,19.90198,20.063665,20.125933,0.0
ZTF18aajjoko,,good,3.0,18.171007,18.304016,18.1797015,18.2144795,18.257952,18.280984,18.2994096,0.0,3.0,18.171007,18.304016,18.1797015,18.2144795,18.257952,18.280984,18.2994096,0.0
ZTF18aajkaql,2023-11-04,bad,2.0,19.427338,19.55997,19.4339696,19.460496,19.493654,19.526812,19.5533384,0.0,2.0,19.427338,19.55997,19.4339696,19.460496,19.493654,19.526812,19.5533384,0.0
ZTF18aajkevi,2024-11-01,bad,8.0,19.73850440979004,20.59238815307617,19.778358416363524,19.872860877716068,20.015881797180175,20.143159,20.44214989949951,0.0210921305052323,4.0,19.852373,20.163136,19.86513755,19.91619575,20.036985,20.143159,20.1591406,0.0
ZTF18aajkxyt,,good,24.0,18.84373664855957,100.0,18.9333727,19.382454933166503,22.25360870361328,100.0,100.0,0.0,7.0,18.893005,19.5365,18.9737404,19.184204,19.272467,19.4574415,19.5256649,0.0187098835461181
ZTF18aajleme,2022-12-24,bad,2.0,19.9224,19.954208,19.9239904,19.930352,19.938304,19.946256,19.9526176,0.0,2.0,19.9224,19.954208,19.9239904,19.930352,19.938304,19.946256,19.9526176,0.0
ZTF18aajlgoa,,good,1.0,19.138987,19.138987,19.138987,19.138987,19.138987,19.138987,19.138987,0.0,1.0,19.138987,19.138987,19.138987,19.138987,19.138987,19.138987,19.138987,0.0
ZTF18aajlilg,2024-02-11,bad,23.0,18.412624,100.0,18.470712757995607,19.203667,21.298603057861328,100.0,100.0,0.0,4.0,18.412624,19.365658,18.42071215,18.45306475,18.7541105,19.1226715,19.3170607,0.1980335834880624
ZTF18aajlorc,,good,40.0,19.429806,100.0,19.62712634279785,21.493306636810303,100.0,100.0,100.0,0.0,4.0,19.429806,20.047823,19.4599248,19.5804,19.720378,19.86957425,20.01217325,0.0363844282312741
ZTF18aajvqye,,good,27.0,17.870098,19.39853,17.9069793,18.0824735,18.226715,18.638682000000003,19.0339037,0.1605766005642949,27.0,17.870098,19.39853,17.9069793,18.0824735,18.226715,18.638682000000003,19.0339037,0.1605766005642949
ZTF18aajyqbx,2022-10-01,bad,3.0,17.8778,19.397495,17.96951,18.33635,18.7949,19.0961975,19.3372355,0.55457468915398,3.0,17.8778,19.397495,17.96951,18.33635,18.7949,19.0961975,19.3372355,0.55457468915398
ZTF18aajzyfb,,good,15.0,19.460217,20.6536,19.5133561,19.6269705,19.6543,19.887396000000003,20.4047871,0.0750378068725172,15.0,19.460217,20.6536,19.5133561,19.6269705,19.6543,19.887396000000003,20.4047871,0.0750378068725172
ZTF18aakdxos,,good,28.0,18.452564,100.0,18.49408325,19.145445823669437,19.40020283441162,100.0,100.0,0.0,11.0,18.452564,19.710598,18.461757,18.5620225,19.2797,19.3786605,19.620158,0.2093647403219705
ZTF18aakeayh,2023-04-22,bad,13.0,18.679916,20.2609,18.721679,18.93495,19.408337,19.700401,20.13754,0.2277745978790581,13.0,18.679916,20.2609,18.721679,18.93495,19.408337,19.700401,20.13754,0.2277745978790581
ZTF18aakeoie,2022-11-20,bad,8.0,18.869251,20.2416,18.97852415,19.30167975,19.687438,19.8701695,20.1569,0.1571464592933554,8.0,18.869251,20.2416,18.97852415,19.30167975,19.687438,19.8701695,20.1569,0.1571464592933554
ZTF18aakipwm,2024-02-11,bad,23.0,18.22566604614257,100.0,18.23694334869385,18.27395608673096,18.377747,22.18583106994629,100.0,0.0,10.0,18.238,18.388233,18.25177,18.271466,18.2908,18.37763525,18.38652615,0.0
ZTF18aakitiq,2025-06-07,bad,83.0,17.3170223236084,24.324914932250977,17.3710027513916,17.4569415,17.590326,18.928759504943848,21.509372520446775,2.011517279738798,38.0,17.361912,19.7219,17.385811099999998,17.45559875,17.51412,17.6323745,18.8587092,0.2304318905663608
ZTF18aakiwxp,,good,3.0,18.768131,19.194298,18.7750953,18.8029525,18.837774,19.016036,19.1586456,0.0300875688538764,3.0,18.768131,19.194298,18.7750953,18.8029525,18.837774,19.016036,19.1586456,0.0300875688538764
ZTF18aaklnny,2023-03-19,bad,7.0,17.971062,19.778744,18.0493086,18.407613,19.115494,19.283544,19.6538066,0.4003878390974984,7.0,17.971062,19.778744,18.0493086,18.407613,19.115494,19.283544,19.6538066,0.4003878390974984
ZTF18aakqshl,,good,11.0,18.54018,25.46139144897461,19.679547206726077,21.36252498626709,22.363147735595703,23.201037406921387,24.8612699508667,0.0,1.0,18.54018,18.54018,18.54018,18.54018,18.54018,18.54018,18.54018,0.0
ZTF18aakyddg,2023-05-20,bad,2.0,19.706043,20.6217,19.75182585,19.93495725,20.1638715,20.39278575,20.57591715,0.3673396060251195,2.0,19.706043,20.6217,19.75182585,19.93495725,20.1638715,20.39278575,20.57591715,0.3673396060251195
ZTF18aakyear,,good,9.0,19.795488,20.5196,19.8609988,19.96133,20.10085,20.2903,20.496408,0.0217414266725312,9.0,19.795488,20.5196,19.8609988,19.96133,20.10085,20.2903,20.496408,0.0217414266725312
ZTF18aaltgfy,2024-06-02,bad,102.0,19.519411087036133,30.104053497314453,19.61766555,19.72292177374268,19.901461763061523,20.69846025,24.161907863616943,0.0,51.0,19.56187,20.740347,19.605281,19.690844,19.798782,20.05109,20.51185,0.0361673315085396
ZTF18aaluzmq,2022-09-28,bad,2.0,18.561703,19.303621,18.5987989,18.7471825,18.932662,19.1181415,19.2665251,0.2482020713588143,2.0,18.561703,19.303621,18.5987989,18.7471825,18.932662,19.1181415,19.2665251,0.2482020713588143
ZTF18aaluzrx,2023-06-02,bad,12.0,18.9589,20.0213,18.9776154,19.14464725,19.2720915,19.607775,20.0045371,0.1135518808236492,12.0,18.9589,20.0213,18.9776154,19.14464725,19.2720915,19.607775,20.0045371,0.1135518808236492
ZTF18aalvakd,2025-05-21,bad,27.0,19.336012,25.95262718200684,19.76590527521973,20.10887895062256,20.861202239990234,22.570348739624023,24.304883766174317,0.0,6.0,19.336012,20.417856,19.4534955,19.86744225,20.0872685,20.2214515,20.376992,0.105611459974663
ZTF18aalvhsj,2023-11-11,bad,16.0,19.014685,100.0,19.7715025,20.259732,21.532215118408203,22.8247504234314,100.0,0.0,5.0,19.014685,20.276876,19.216503,20.023775,20.059181,20.2083,20.2631608,0.2246240579653695
ZTF18aalxmdx,,good,32.0,18.705570220947266,100.0,18.825718334387208,18.99551834170532,25.986621856689453,100.0,100.0,0.0,4.0,18.850363,19.000196,18.86049985,18.90104725,18.921506,18.9438515,18.9889271,0.0
ZTF18aalxncv,2024-01-06,bad,13.0,19.2557373046875,21.932207107543945,19.28029403686524,19.33109,19.421446,21.58441925048828,21.931584548950195,1.1167691248818603,3.0,19.30312,19.421446,19.305917,19.317105,19.33109,19.376268,19.4124104,0.0
ZTF18aamcwzy,,good,1.0,19.173859,19.173859,19.173859,19.173859,19.173859,19.173859,19.173859,0.0,1.0,19.173859,19.173859,19.173859,19.173859,19.173859,19.173859,19.173859,0.0
ZTF18aamfybf,,good,34.0,18.54966354370117,21.57182884216309,18.58906115,18.786106109619137,20.05199146270752,20.81238174438477,21.31804838180542,0.9740289254402312,6.0,18.558647,18.892527,18.57034475,18.609754,18.644016,18.7060625,18.84930525,0.0030596165602073
ZTF18aamqzlv,,good,17.0,18.534481,26.288928985595703,20.205724325,21.422212600708008,21.82553482055664,22.361040115356445,23.97909317016602,0.0,1.0,18.534481,18.534481,18.534481,18.534481,18.534481,18.534481,18.534481,0.0
ZTF18aamrbiv,2023-05-13,bad,7.0,18.804968,19.699244,18.8734598,19.05577,19.092672,19.292431,19.610036,0.0689873089315661,7.0,18.804968,19.699244,18.8734598,19.05577,19.092672,19.292431,19.610036,0.0689873089315661
ZTF18aamrgbq,2023-02-18,bad,1.0,18.853054,18.853054,18.853054,18.853054,18.853054,18.853054,18.853054,0.0,1.0,18.853054,18.853054,18.853054,18.853054,18.853054,18.853054,18.853054,0.0
ZTF18aamsmzm,,good,15.0,17.581694,22.82048988342285,18.430563650439453,18.979741096496586,20.473234176635746,20.89340209960937,21.803347778320312,1.6590866206570745,1.0,17.581694,17.581694,17.581694,17.581694,17.581694,17.581694,17.581694,0.0
ZTF18aamuarr,,good,14.0,18.50072,24.578662872314453,18.926717,21.12989377975464,21.80762004852295,22.22993230819702,23.63736000061035,0.0,2.0,18.50072,19.1561,18.533489,18.664565,18.82841,18.992255,19.123331,0.1735401408746783
ZTF18aamupuo,,good,13.0,19.49601,23.8767147064209,20.210994408325195,20.849645614624023,21.66723251342773,22.180234909057617,23.632872009277342,0.0,1.0,19.49601,19.49601,19.49601,19.49601,19.49601,19.49601,19.49601,0.0
ZTF18aamvanq,2025-02-19,bad,20.0,19.7219,23.46541213989257,19.810051966400145,19.87831020355225,20.039218065124512,20.56563329696656,23.25060901641846,0.0,5.0,19.7219,20.066437,19.74188,19.8218,19.9634,19.980429,20.0492354,0.0
ZTF18aamwhib,2025-03-01,bad,9.0,16.908388,22.568246841430664,17.478232799999997,20.47071075439453,21.326045989990234,22.12604713439941,22.55365715026856,3.4842229162865435,2.0,16.908388,18.333,16.9796186,17.264540999999998,17.620694,17.976847,18.2617694,0.974842826235521
ZTF18aamwjan,,good,11.0,18.361708,21.69772148132324,19.394125141052243,20.700096130371094,20.78969955444336,21.107136726379395,21.49244499206543,0.5593388336089994,1.0,18.361708,18.361708,18.361708,18.361708,18.361708,18.361708,18.361708,0.0
ZTF18aamxlmm,2025-04-22,bad,43.0,18.125896453857425,24.877660751342773,18.226017113464355,18.474538771057126,19.15041160583496,20.91122150421143,23.537497901916502,0.0,14.0,18.25793,19.742836,18.27878005,18.40532,18.69395,19.3634145,19.57116775,0.2473103407294552
ZTF18aamykhr,2024-06-29,bad,29.0,19.558012008666992,25.22241401672364,19.6509982,20.024164,20.35620880126953,21.598278045654297,23.63380241394043,0.0,7.0,19.647581,20.2404,19.6501439,19.7097575,19.76963,20.025386,20.1762624,0.0176036275679274
ZTF18aamykyz,2023-03-19,bad,3.0,18.140505,19.1309,18.2229631,18.5527955,18.965086,19.047993,19.1143186,0.2471367795960428,3.0,18.140505,19.1309,18.2229631,18.5527955,18.965086,19.047993,19.1143186,0.2471367795960428
ZTF18aamzcjo,2024-09-22,bad,22.0,18.989416,23.56857109069824,19.84717788696289,20.070828437805176,20.7006254196167,21.441291332244877,22.462356472015383,0.0,1.0,18.989416,18.989416,18.989416,18.989416,18.989416,18.989416,18.989416,0.0
ZTF18aamzved,2023-12-13,bad,7.0,19.309,100.0,19.3309852,19.429969,19.512470245361328,59.8847,100.0,0.0,4.0,19.309,19.7694,19.3199926,19.363963,19.429969,19.5505905,19.7256381,0.0
ZTF18aanabqp,,good,16.0,19.013645,19.9729,19.0163975,19.094136,19.1904335,19.280182,19.68475975,0.0455998781327718,16.0,19.013645,19.9729,19.0163975,19.094136,19.1904335,19.280182,19.68475975,0.0455998781327718
ZTF18aancege,2023-05-16,bad,1.0,18.638357,18.638357,18.638357,18.638357,18.638357,18.638357,18.638357,0.0,1.0,18.638357,18.638357,18.638357,18.638357,18.638357,18.638357,18.638357,0.0
ZTF18aanhsbt,2022-06-28,bad,2.0,16.288778,16.742348,16.311456500000002,16.4021705,16.515563,16.6289555,16.7196695,0.0982875913155274,2.0,16.288778,16.742348,16.311456500000002,16.4021705,16.515563,16.6289555,16.7196695,0.0982875913155274
ZTF18aanizbd,2024-11-09,bad,13.0,18.027655,22.80454444885254,18.332242,18.63571,18.84533,20.53654861450196,22.331493759155272,2.0379290690044973,7.0,18.027655,18.9011,18.1799485,18.585505,18.717552,18.81189,18.884369,0.064346034073033
ZTF18aankjav,2023-07-29,bad,10.0,18.263084,19.257246,18.2891795,18.39420725,18.635685,18.72583275,19.0574622,0.0709042777091275,10.0,18.263084,19.257246,18.2891795,18.39420725,18.635685,18.72583275,19.0574622,0.0709042777091275
ZTF18aanlycz,,good,13.0,19.38374,23.809246063232425,20.20371801538086,20.97048568725586,21.39494514465332,22.62558364868164,23.60764007568359,0.0,1.0,19.38374,19.38374,19.38374,19.38374,19.38374,19.38374,19.38374,0.0
ZTF18aanmaam,2024-06-26,bad,41.0,19.43105125427246,26.668359756469727,19.58544540405273,19.872821807861328,20.667903900146484,22.24928474426269,24.063724517822266,0.0,9.0,19.45525,20.016571,19.5132988,19.709507,19.859076,19.896639,20.0012346,0.005381362804949
ZTF18aanmpvk,2022-08-14,bad,1.0,18.868525,18.868525,18.868525,18.868525,18.868525,18.868525,18.868525,0.0,1.0,18.868525,18.868525,18.868525,18.868525,18.868525,18.868525,18.868525,0.0
ZTF18aanmuwn,2023-06-16,bad,1.0,18.814259,18.814259,18.814259,18.814259,18.814259,18.814259,18.814259,0.0,1.0,18.814259,18.814259,18.814259,18.814259,18.814259,18.814259,18.814259,0.0
ZTF18aanskfx,2022-07-29,bad,2.0,18.678078,19.940908,18.7412195,18.9937855,19.309493,19.6252005,19.8777665,0.7696224649732476,2.0,18.678078,19.940908,18.7412195,18.9937855,19.309493,19.6252005,19.8777665,0.7696224649732476
ZTF18aanxlcr,2023-03-26,bad,20.0,18.084955,19.966059,18.1639266,18.46713175,18.7726155,19.489712,19.74989125,0.3183061522746322,20.0,18.084955,19.966059,18.1639266,18.46713175,18.7726155,19.489712,19.74989125,0.3183061522746322
ZTF18aanyhfb,2023-10-22,bad,18.0,18.193708,19.274794,18.2671786,18.445244,18.5422165,18.75136275,19.2100478,0.075815859482435,18.0,18.193708,19.274794,18.2671786,18.445244,18.5422165,18.75136275,19.2100478,0.075815859482435
ZTF18aaobcvl,2024-05-01,bad,30.0,19.491762161254883,26.54362678527832,19.538263702392577,19.662983417510983,19.948721711303712,22.14596986770629,23.769475746154782,0.0,6.0,19.566305,19.971254,19.56731125,19.60596875,19.7437175,19.83539675,19.94236025,0.0009199375615712
ZTF18aaodlik,2022-07-26,bad,2.0,18.567831,18.853312,18.582105050000003,18.63920125,18.7105715,18.78194175,18.83903795,0.0108395837424281,2.0,18.567831,18.853312,18.582105050000003,18.63920125,18.7105715,18.78194175,18.83903795,0.0108395837424281
ZTF18aaogavr,2023-06-21,bad,1.0,20.0389,20.0389,20.0389,20.0389,20.0389,20.0389,20.0389,0.0,1.0,20.0389,20.0389,20.0389,20.0389,20.0389,20.0389,20.0389,0.0
ZTF18aaotzun,2025-04-29,bad,28.0,19.077618,25.422338485717773,19.129667854309083,19.27917575836182,19.78890037536621,20.822660923004157,23.819651222229005,0.0,6.0,19.077618,20.463596,19.105396,19.19138375,19.248993,19.88038525,20.366272,0.2989844397206292
ZTF18aaoucqf,2022-12-24,bad,2.0,19.1836,19.799334,19.2143867,19.3375335,19.491467,19.6454005,19.7685473,0.1421954028846008,2.0,19.1836,19.799334,19.2143867,19.3375335,19.491467,19.6454005,19.7685473,0.1421954028846008
ZTF18aaouksq,,good,21.0,18.623438,21.825830459594727,19.879926681518555,20.396059036254883,20.89466094970703,21.245365142822266,21.738601684570312,0.3419680879240621,1.0,18.623438,18.623438,18.623438,18.623438,18.623438,18.623438,18.623438,0.0
ZTF18aaouqmw,,good,10.0,18.767233,24.528955459594727,19.67635932980957,21.063942432403564,21.61431121826172,22.20695400238037,23.62950220108032,0.0,1.0,18.767233,18.767233,18.767233,18.767233,18.767233,18.767233,18.767233,0.0
ZTF18aaowtgn,2023-03-17,bad,26.0,18.08903,19.926638,18.18408775,18.986435,19.3126795,19.539064,19.81597875,0.2299820509188397,26.0,18.08903,19.926638,18.18408775,18.986435,19.3126795,19.539064,19.81597875,0.2299820509188397
ZTF18aaoytaz,2024-08-22,bad,19.0,19.417702,23.51912307739257,19.41973765300293,20.451455116271973,21.55031967163086,22.65962791442871,23.32835063934326,0.0,2.0,19.417702,19.508965,19.42226515,19.44051775,19.4633335,19.48614925,19.50440185,0.0
ZTF18aapatdu,2023-07-11,bad,8.0,19.379496,20.021778,19.4022726,19.603014,19.7002635,19.78726825,19.95613235,0.0153155173684985,8.0,19.379496,20.021778,19.4022726,19.603014,19.7002635,19.78726825,19.95613235,0.0153155173684985
ZTF18aapbhra,2025-04-22,bad,45.0,19.562997817993164,30.592737197875977,19.63629905517578,19.8386459350586,19.985002517700195,22.02409553527832,23.23496284484863,0.0,18.0,19.630833,20.340406,19.6426837,19.76176725,19.9034145,19.999772,20.2139787,0.0072802993727127
ZTF18aaqcdjz,2025-05-25,bad,9.0,18.826588,25.171480178833008,20.03007831879883,22.19209289550781,22.74358367919922,23.07595634460449,24.42002296447754,0.0,1.0,18.826588,18.826588,18.826588,18.826588,18.826588,18.826588,18.826588,0.0
ZTF18aaqcdms,2025-05-25,bad,9.0,18.439169,23.5390567779541,19.565815395361327,21.307710647583008,21.890300750732425,22.35711669921875,23.35834083557129,0.4520765835779896,1.0,18.439169,18.439169,18.439169,18.439169,18.439169,18.439169,18.439169,0.0
ZTF18aaqcfzh,2022-09-28,bad,2.0,18.652702,18.961622,18.668148,18.729932,18.807162,18.884392,18.946176,0.024642619165775,2.0,18.652702,18.961622,18.668148,18.729932,18.807162,18.884392,18.946176,0.024642619165775
ZTF18aaqclsd,,good,12.0,19.119635,23.67109107971192,19.253734851257327,21.01585626602173,21.64648723602295,22.96782541275024,23.591132068634035,0.0,1.0,19.119635,19.119635,19.119635,19.119635,19.119635,19.119635,19.119635,0.0
ZTF18aaqdwsw,2025-03-01,bad,12.0,17.449543,20.29353904724121,18.20896530184326,19.065831661224365,19.09863567352295,19.816901683807373,20.15723705291748,0.5447039574172535,1.0,17.449543,17.449543,17.449543,17.449543,17.449543,17.449543,17.449543,0.0
ZTF18aaqjqqc,2023-04-02,bad,9.0,18.099672,19.8199,18.274692,18.733438,18.81795,19.4194,19.805946,0.3146592024754544,9.0,18.099672,19.8199,18.274692,18.733438,18.81795,19.4194,19.805946,0.3146592024754544
ZTF18aaqklis,2024-06-18,bad,25.0,18.904943466186523,24.7050724029541,18.954604721069337,19.54981803894043,21.51187324523925,22.44258117675781,23.48306846618652,0.0,4.0,19.373573,19.697275,19.3970624,19.49102,19.554889000000003,19.6090255,19.679625100000003,0.0
ZTF18aaqkrxj,2022-11-16,bad,10.0,19.4914,19.8844,19.5308875,19.592225,19.682084,19.7453955,19.849435,0.0,10.0,19.4914,19.8844,19.5308875,19.592225,19.682084,19.7453955,19.849435,0.0
ZTF18aaqktbt,2024-10-17,bad,12.0,18.770057678222656,19.309172,18.82757978439331,18.93024575,18.97244644165039,19.01266384124756,19.252675678808597,0.0,3.0,18.910583,19.309172,18.9132047,18.9236915,18.9368,19.122986,19.2719348,0.0055866962017446
ZTF18aaqkvco,,good,12.0,19.435902,100.0,20.27393299960937,23.04124927520752,100.0,100.0,100.0,0.0,1.0,19.435902,19.435902,19.435902,19.435902,19.435902,19.435902,19.435902,0.0
ZTF18aaqkyas,,good,10.0,20.174978,25.4450798034668,20.505814220648197,21.23196220397949,22.29911231994629,23.414390563964844,24.726707839965822,0.0,1.0,20.174978,20.174978,20.174978,20.174978,20.174978,20.174978,20.174978,0.0
ZTF18aaqljfc,2025-01-19,bad,22.0,19.120377,26.219018936157227,19.54589129390869,20.0092716217041,21.979517936706543,23.176111221313477,23.84486122131348,0.0,2.0,19.120377,19.654257,19.147071,19.253847,19.387317000000003,19.520787,19.627563,0.1213873351530478
ZTF18aaqlndu,,good,42.0,19.473532,100.0,19.531284631646727,22.704692363739014,100.0,100.0,100.0,0.0,6.0,19.473532,19.8201,19.4811265,19.5300255,19.626408,19.6568985,19.7803375,0.0
ZTF18aaqpowv,2024-05-18,bad,57.0,18.272594,27.579652786254883,18.360428416015623,18.462894,18.640564,22.338428497314453,24.66019477844238,0.0,18.0,18.272594,19.155846,18.3472631,18.3958405,18.5097985,18.55467325,19.0524656,0.0400201847548995
ZTF18aaqrcml,2023-02-18,bad,1.0,19.388697,19.388697,19.388697,19.388697,19.388697,19.388697,19.388697,0.0,1.0,19.388697,19.388697,19.388697,19.388697,19.388697,19.388697,19.388697,0.0
ZTF18aaquvvq,,good,23.0,16.720142364501953,24.60205268859864,16.853271102905275,17.396371841430664,17.596370697021484,19.00340989227295,23.652677726745605,0.0,3.0,17.62319,17.95115,17.6559107,17.7867935,17.950397,17.950773499999997,17.9510747,0.0260130299543249
ZTF18aaquwqi,2022-12-10,bad,4.0,18.31839,18.464073,18.33165765,18.38472825,18.430770000000003,18.4570425,18.4626669,0.0,4.0,18.31839,18.464073,18.33165765,18.38472825,18.430770000000003,18.4570425,18.4626669,0.0
ZTF18aaqwboe,2025-03-01,bad,12.0,17.570015,23.1539306640625,19.03868496121216,20.684197902679447,21.16827964782715,21.818679332733154,23.023512744903563,0.237526523509032,1.0,17.570015,17.570015,17.570015,17.570015,17.570015,17.570015,17.570015,0.0
ZTF18aararjr,2023-03-19,bad,3.0,19.193323,19.6395,19.2236994,19.345205,19.497087,19.568293500000003,19.6252587,0.0196462331718435,3.0,19.193323,19.6395,19.2236994,19.345205,19.497087,19.568293500000003,19.6252587,0.0196462331718435
ZTF18aarbzgt,,good,12.0,19.336779,26.488306045532227,19.365152234570317,19.51111100845337,20.997308863220216,22.63458108901977,24.97609243392944,0.0,3.0,19.336779,19.69187,19.3488211,19.3969895,19.4572,19.574535,19.668403,0.001347028786424
ZTF18aarbzgy,2023-04-16,bad,2.0,20.3678,20.5349,20.376155,20.409575,20.45135,20.493125,20.526545,0.0,2.0,20.3678,20.5349,20.376155,20.409575,20.45135,20.493125,20.526545,0.0
